extract_date,department_location_key,parent_revenue_location_name,revenue_location_name,unit_grouping,department_name,department_level_of_care_group,extract_hour,extract_minute,valid_from_instant,valid_to_instant,is_topofhour,staffed_beds,open_beds,occupied_beds,unavailable_beds,staffed_occupancy_percent,number_incoming,number_outgoing,number_expected_open,is_current,licensed_beds,physical_beds,is_endofday,ETLInsertedDateTime
2026-02-27,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-02-27 23:00:00,2026-02-28 00:00:00,1,35,15,20,1,57,3,6,18,0,36,36,1,
2026-02-28,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-02-28 23:00:00,2026-03-01 00:00:00,1,33,14,19,2,58,4,1,11,0,36,36,1,
2026-03-01,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-01 23:00:00,2026-03-02 00:00:00,1,36,14,22,0,61,4,0,10,0,36,36,1,
2026-03-02,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-02 23:00:00,2026-03-03 00:00:00,1,37,14,23,0,62,1,6,19,0,36,36,1,
2026-03-03,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-03 23:00:00,2026-03-04 00:00:00,1,36,14,22,0,61,3,0,11,0,36,36,1,
2026-03-04,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-04 23:00:00,2026-03-05 00:00:00,1,35,13,22,0,63,2,5,16,0,36,36,1,
2026-03-05,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-05 23:00:00,2026-03-06 00:00:00,1,36,14,22,0,61,2,0,12,0,36,36,1,
2026-03-06,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-06 23:00:00,2026-03-07 00:00:00,1,36,17,19,0,53,1,4,20,0,36,36,1,
2026-03-07,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-07 23:00:00,2026-03-08 00:00:00,1,35,17,18,0,51,4,4,17,0,36,36,1,
2026-03-08,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-08 23:00:00,2026-03-09 00:00:00,1,36,15,21,0,58,0,4,19,0,36,36,1,
2026-03-09,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-09 23:00:00,2026-03-10 00:00:00,1,33,15,18,3,55,6,1,10,0,36,36,1,
2026-03-10,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-10 23:00:00,2026-03-11 00:00:00,1,37,18,19,0,51,5,5,18,0,36,36,1,
2026-03-11,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-11 23:00:00,2026-03-12 00:00:00,1,36,17,19,0,53,3,6,20,0,36,36,1,
2026-03-12,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-12 23:00:00,2026-03-13 00:00:00,1,36,16,20,0,56,1,4,19,0,36,36,1,
2026-03-13,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-13 23:00:00,2026-03-14 00:00:00,1,35,19,16,0,46,6,0,13,0,36,36,1,
2026-03-14,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-14 23:00:00,2026-03-15 00:00:00,1,35,18,17,0,49,2,1,17,0,36,36,1,
2026-03-15,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-15 23:00:00,2026-03-16 00:00:00,1,33,17,16,2,48,6,6,17,0,36,36,1,
2026-03-16,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-16 23:00:00,2026-03-17 00:00:00,1,37,18,19,0,51,5,3,16,0,36,36,1,
2026-03-17,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-17 23:00:00,2026-03-18 00:00:00,1,34,16,18,2,53,2,2,16,0,36,36,1,
2026-03-18,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-18 23:00:00,2026-03-19 00:00:00,1,34,18,16,1,47,0,5,23,0,36,36,1,
2026-03-19,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-19 23:00:00,2026-03-20 00:00:00,1,36,20,16,0,44,5,1,16,0,36,36,1,
2026-03-20,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-20 23:00:00,2026-03-21 00:00:00,1,34,18,16,1,47,2,2,18,0,36,36,1,
2026-03-21,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-21 23:00:00,2026-03-22 00:00:00,1,35,16,19,1,54,2,0,14,0,36,36,1,
2026-03-22,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-22 23:00:00,2026-03-23 00:00:00,1,37,20,17,0,46,6,4,18,0,36,36,1,
2026-03-23,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-23 23:00:00,2026-03-24 00:00:00,1,36,18,18,0,50,1,0,17,0,36,36,1,
2026-03-24,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-24 23:00:00,2026-03-25 00:00:00,1,37,18,19,0,51,6,2,14,0,36,36,1,
2026-03-25,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-25 23:00:00,2026-03-26 00:00:00,1,35,20,15,0,43,1,3,22,0,36,36,1,
2026-03-26,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-26 23:00:00,2026-03-27 00:00:00,1,35,21,14,1,40,2,1,20,0,36,36,1,
2026-03-27,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-27 23:00:00,2026-03-28 00:00:00,1,33,21,12,3,36,5,2,18,0,36,36,1,
2026-03-28,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-28 23:00:00,2026-03-29 00:00:00,1,34,21,13,2,38,1,1,21,0,36,36,1,
2026-03-29,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-29 23:00:00,2026-03-30 00:00:00,1,34,24,10,1,29,1,0,23,0,36,36,1,
2026-03-30,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-30 23:00:00,2026-03-31 00:00:00,1,36,21,15,0,42,4,4,21,0,36,36,1,
2026-03-31,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-03-31 23:00:00,2026-04-01 00:00:00,1,34,20,14,1,41,5,4,19,0,36,36,1,
2026-04-01,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-01 23:00:00,2026-04-02 00:00:00,1,36,19,17,0,47,6,6,19,0,36,36,1,
2026-04-02,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-02 23:00:00,2026-04-03 00:00:00,1,35,21,14,1,40,2,4,23,0,36,36,1,
2026-04-03,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-03 23:00:00,2026-04-04 00:00:00,1,34,21,13,2,38,6,4,19,0,36,36,1,
2026-04-04,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-04 23:00:00,2026-04-05 00:00:00,1,33,17,16,2,48,4,2,15,0,36,36,1,
2026-04-05,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-05 23:00:00,2026-04-06 00:00:00,1,37,24,13,0,35,5,5,24,0,36,36,1,
2026-04-06,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-06 23:00:00,2026-04-07 00:00:00,1,37,21,16,0,43,3,2,20,0,36,36,1,
2026-04-07,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-07 23:00:00,2026-04-08 00:00:00,1,33,20,13,2,39,3,4,21,0,36,36,1,
2026-04-08,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-08 23:00:00,2026-04-09 00:00:00,1,34,22,12,1,35,4,5,23,0,36,36,1,
2026-04-09,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-09 23:00:00,2026-04-10 00:00:00,1,35,22,13,1,37,0,5,27,0,36,36,1,
2026-04-10,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-10 23:00:00,2026-04-11 00:00:00,1,35,22,13,1,37,5,4,21,0,36,36,1,
2026-04-11,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-11 23:00:00,2026-04-12 00:00:00,1,34,20,14,2,41,5,3,18,0,36,36,1,
2026-04-12,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-12 23:00:00,2026-04-13 00:00:00,1,35,24,11,0,31,1,6,29,0,36,36,1,
2026-04-13,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-13 23:00:00,2026-04-14 00:00:00,1,37,25,12,0,32,4,0,21,0,36,36,1,
2026-04-14,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-14 23:00:00,2026-04-15 00:00:00,1,35,22,13,1,37,4,0,18,0,36,36,1,
2026-04-15,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-15 23:00:00,2026-04-16 00:00:00,1,34,21,13,2,38,4,6,23,0,36,36,1,
2026-04-16,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-16 23:00:00,2026-04-17 00:00:00,1,34,20,14,2,41,5,3,18,0,36,36,1,
2026-04-17,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-17 23:00:00,2026-04-18 00:00:00,1,35,23,12,0,34,4,5,24,0,36,36,1,
2026-04-18,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-18 23:00:00,2026-04-19 00:00:00,1,36,19,17,0,47,5,3,17,0,36,36,1,
2026-04-19,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-19 23:00:00,2026-04-20 00:00:00,1,35,22,13,0,37,2,1,21,0,36,36,1,
2026-04-20,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-20 23:00:00,2026-04-21 00:00:00,1,35,20,15,1,43,2,3,21,0,36,36,1,
2026-04-21,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-21 23:00:00,2026-04-22 00:00:00,1,35,19,16,1,46,2,3,20,0,36,36,1,
2026-04-22,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-22 23:00:00,2026-04-23 00:00:00,1,37,23,14,0,38,4,0,19,0,36,36,1,
2026-04-23,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-23 23:00:00,2026-04-24 00:00:00,1,33,20,13,3,39,0,2,22,0,36,36,1,
2026-04-24,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-24 23:00:00,2026-04-25 00:00:00,1,33,18,15,2,45,6,0,12,0,36,36,1,
2026-04-25,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-25 23:00:00,2026-04-26 00:00:00,1,34,18,16,1,47,1,4,21,0,36,36,1,
2026-04-26,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-26 23:00:00,2026-04-27 00:00:00,1,35,21,14,1,40,4,2,19,0,36,36,1,
2026-04-27,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-27 23:00:00,2026-04-28 00:00:00,1,36,19,17,0,47,4,1,16,0,36,36,1,
2026-04-28,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-28 23:00:00,2026-04-29 00:00:00,1,36,21,15,0,42,4,6,23,0,36,36,1,
2026-04-29,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-29 23:00:00,2026-04-30 00:00:00,1,35,16,19,1,54,2,5,19,0,36,36,1,
2026-04-30,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-04-30 23:00:00,2026-05-01 00:00:00,1,37,21,16,0,43,3,1,19,0,36,36,1,
2026-05-01,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-01 23:00:00,2026-05-02 00:00:00,1,37,17,20,0,54,5,4,16,0,36,36,1,
2026-05-02,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-02 23:00:00,2026-05-03 00:00:00,1,36,16,20,0,56,2,1,15,0,36,36,1,
2026-05-03,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-03 23:00:00,2026-05-04 00:00:00,1,34,15,19,1,56,1,6,20,0,36,36,1,
2026-05-04,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-04 23:00:00,2026-05-05 00:00:00,1,35,20,15,0,43,6,6,20,0,36,36,1,
2026-05-05,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-05 23:00:00,2026-05-06 00:00:00,1,37,19,18,0,49,5,5,19,0,36,36,1,
2026-05-06,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-06 23:00:00,2026-05-07 00:00:00,1,37,18,19,0,51,6,4,16,0,36,36,1,
2026-05-07,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-07 23:00:00,2026-05-08 00:00:00,1,35,17,18,0,51,6,1,12,0,36,36,1,
2026-05-08,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-08 23:00:00,2026-05-09 00:00:00,1,36,18,18,0,50,0,3,21,0,36,36,1,
2026-05-09,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-09 23:00:00,2026-05-10 00:00:00,1,33,18,15,2,45,4,3,17,0,36,36,1,
2026-05-10,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-10 23:00:00,2026-05-11 00:00:00,1,35,18,17,1,49,4,6,20,0,36,36,1,
2026-05-11,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-11 23:00:00,2026-05-12 00:00:00,1,33,20,13,3,39,5,2,17,0,36,36,1,
2026-05-12,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-12 08:00:00,2026-05-12 09:00:00,1,37,23,14,0,38,3,1,21,0,36,36,0,
2026-05-12,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-12 18:00:00,2026-05-12 19:00:00,1,35,18,17,1,49,6,6,18,0,36,36,0,
2026-05-12,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-12 23:00:00,2026-05-13 00:00:00,1,36,19,17,0,47,4,2,17,0,36,36,1,
2026-05-13,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-13 08:00:00,2026-05-13 09:00:00,1,33,16,17,3,52,3,1,14,0,36,36,0,
2026-05-13,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-13 18:00:00,2026-05-13 19:00:00,1,34,18,16,2,47,5,1,14,0,36,36,0,
2026-05-13,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-13 23:00:00,2026-05-14 00:00:00,1,36,21,15,0,42,0,3,24,0,36,36,1,
2026-05-14,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-14 08:00:00,2026-05-14 09:00:00,1,33,17,16,3,48,1,5,21,0,36,36,0,
2026-05-14,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-14 18:00:00,2026-05-14 19:00:00,1,35,18,17,0,49,6,1,13,0,36,36,0,
2026-05-14,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-14 23:00:00,2026-05-15 00:00:00,1,35,18,17,0,49,0,1,19,0,36,36,1,
2026-05-15,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-15 08:00:00,2026-05-15 09:00:00,1,34,20,14,1,41,3,5,22,0,36,36,0,
2026-05-15,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-15 18:00:00,2026-05-15 19:00:00,1,37,21,16,0,43,1,5,25,0,36,36,0,
2026-05-15,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-15 23:00:00,2026-05-16 00:00:00,1,35,21,14,1,40,3,6,24,0,36,36,1,
2026-05-16,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-16 08:00:00,2026-05-16 09:00:00,1,35,20,15,1,43,6,6,20,0,36,36,0,
2026-05-16,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-16 18:00:00,2026-05-16 19:00:00,1,36,23,13,0,36,5,5,23,0,36,36,0,
2026-05-16,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-16 23:00:00,2026-05-17 00:00:00,1,36,24,12,0,33,1,5,28,0,36,36,1,
2026-05-17,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-17 08:00:00,2026-05-17 09:00:00,1,33,19,14,3,42,1,6,24,0,36,36,0,
2026-05-17,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-17 18:00:00,2026-05-17 19:00:00,1,36,23,13,0,36,1,5,27,0,36,36,0,
2026-05-17,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-17 23:00:00,2026-05-18 00:00:00,1,35,19,16,0,46,2,4,21,0,36,36,1,
2026-05-18,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-18 08:00:00,2026-05-18 09:00:00,1,37,24,13,0,35,3,6,27,0,36,36,0,
2026-05-18,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-18 18:00:00,2026-05-18 19:00:00,1,34,19,15,1,44,1,1,19,0,36,36,0,
2026-05-18,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-18 23:00:00,2026-05-19 00:00:00,1,37,20,17,0,46,3,0,17,0,36,36,1,
2026-05-19,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-19 08:00:00,2026-05-19 09:00:00,1,33,20,13,3,39,0,6,26,0,36,36,0,
2026-05-19,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-19 18:00:00,2026-05-19 19:00:00,1,33,22,11,2,33,3,5,24,0,36,36,0,
2026-05-19,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-19 23:00:00,2026-05-20 00:00:00,1,34,22,12,2,35,5,4,21,0,36,36,1,
2026-05-20,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-20 08:00:00,2026-05-20 09:00:00,1,34,20,14,1,41,0,4,24,0,36,36,0,
2026-05-20,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-20 18:00:00,2026-05-20 19:00:00,1,33,19,14,2,42,6,2,15,0,36,36,0,
2026-05-20,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-20 23:00:00,2026-05-21 00:00:00,1,34,22,12,2,35,5,0,17,0,36,36,1,
2026-05-21,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-21 08:00:00,2026-05-21 09:00:00,1,34,20,14,2,41,1,1,20,0,36,36,0,
2026-05-21,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-21 18:00:00,2026-05-21 19:00:00,1,34,22,12,1,35,0,6,28,0,36,36,0,
2026-05-21,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-21 23:00:00,2026-05-22 00:00:00,1,36,24,12,0,33,4,4,24,0,36,36,1,
2026-05-22,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-22 08:00:00,2026-05-22 09:00:00,1,34,23,11,1,32,0,0,23,0,36,36,0,
2026-05-22,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-22 18:00:00,2026-05-22 19:00:00,1,33,22,11,3,33,4,5,23,0,36,36,0,
2026-05-22,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-22 23:00:00,2026-05-23 00:00:00,1,34,21,13,1,38,2,0,19,0,36,36,1,
2026-05-23,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-23 08:00:00,2026-05-23 09:00:00,1,33,21,12,3,36,3,0,18,0,36,36,0,
2026-05-23,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-23 18:00:00,2026-05-23 19:00:00,1,37,27,10,0,27,6,4,25,0,36,36,0,
2026-05-23,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-23 23:00:00,2026-05-24 00:00:00,1,33,21,12,3,36,4,4,21,0,36,36,1,
2026-05-24,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-24 08:00:00,2026-05-24 09:00:00,1,36,23,13,0,36,2,5,26,0,36,36,0,
2026-05-24,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,18,0,2026-05-24 18:00:00,2026-05-24 19:00:00,1,37,26,11,0,30,5,3,24,0,36,36,0,
2026-05-24,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,23,0,2026-05-24 23:00:00,2026-05-25 00:00:00,1,37,27,10,0,27,3,1,25,0,36,36,1,
2026-05-25,100035,CALDWELL HOSPITAL,CALDWELL HOSPITAL,Step Down,STEP DOWN UNIT B,Intermediate Care,8,0,2026-05-25 08:00:00,2026-05-25 09:00:00,1,35,26,9,0,26,5,5,26,0,36,36,0,
